species,conifer,crops,hilli,mixed_for,moor_heath,ndvi,pasture,peat,precsea,realmat,scrub,sparse_veg,tempsea,wbann
background,-0.091932035,-0.653870086,2.342352223,-0.490400795,-0.343897062,0.762126405,-0.455179978,-0.301509071,-0.098608759,0.656720639,-0.425024934,-0.275216281,0.084488837,1.101155231
background,-0.091932035,1.677013735,-0.357373486,-0.490400795,-0.343897062,0.524510409,1.191365302,-0.301509071,-0.221200167,0.229730792,-0.425024934,-0.275216281,0.148050467,-0.17551257
background,-0.697867323,1.677013735,0.460226247,1.118848654,-0.343897062,1.37992584,-0.455179978,-0.301509071,2.720993623,1.786987882,-0.425024934,-0.275216281,-0.59568001,0.134381633
background,-0.697867323,0.511571824,-0.264090302,-0.490400795,-0.343897062,-0.425951779,-0.455179978,-0.301509071,0.391756873,1.962807231,-0.425024934,-0.275216281,-0.303415318,-1.395297777
background,0.816970897,-0.653870086,0.290121608,-0.490400795,-0.343897062,0.952218614,2.837910583,-0.301509071,0.269165465,0.279964891,-0.425024934,-0.275216281,-0.111542359,0.778594139
background,-0.697867323,1.677013735,-0.384809611,-0.490400795,-0.343897062,0.144325664,-0.455179978,-0.301509071,1.74026236,0.305081941,-0.425024934,-0.275216281,0.699313951,-0.548132008
background,-0.697867323,0.511571824,-0.615273974,-0.490400795,-0.343897062,1.284879899,-0.455179978,-0.301509071,-1.20193143,0.857657038,-0.425024934,-0.275216281,-1.716622029,0.124801102
background,-0.697867323,1.677013735,-0.675633698,-0.490400795,-0.343897062,0.286895066,-0.455179978,-0.301509071,-0.834157207,1.334880985,-0.425024934,-0.275216281,0.350616036,-0.512977326
background,-0.697867323,-0.653870086,-0.181781512,-0.490400795,-0.343897062,-2.279352533,-0.455179978,-0.301509071,2.843585031,-2.206623044,-0.425024934,-0.275216281,1.998466149,-1.183700476
background,2.331809117,0.511571824,0.207812957,-0.490400795,-0.343897062,0.999741748,0.779728982,-0.301509071,1.004713912,0.53113539,-0.425024934,-0.275216281,0.272797591,-0.256095977
background,-0.697867323,-0.653870086,-0.511016395,3.130410464,-0.343897062,0.191848472,-0.455179978,-0.301509071,1.74026236,0.43066719,-0.425024934,-0.275216281,0.977915862,-0.874138767
background,-0.697867323,1.677013735,-0.55491425,-0.490400795,-0.343897062,0.952218614,0.779728982,-0.301509071,-2.060071286,1.234412786,-0.425024934,-0.275216281,-0.596274044,-0.451072428
background,-0.697867323,-0.653870086,0.96505269,3.130410464,-0.343897062,0.476987275,-0.455179978,-0.301509071,-0.588974391,1.334880985,-0.425024934,-0.275216281,-0.389550237,-0.463072533
background,-0.697867323,1.677013735,-0.346398953,-0.490400795,-0.343897062,0.191848472,-0.455179978,-0.301509071,1.372488136,0.706954739,-0.425024934,-0.275216281,0.267451286,-0.721996384
background,1.725873829,-0.653870086,-0.307988157,-0.490400795,-0.343897062,0.191848472,-0.455179978,-0.301509071,0.023982649,-0.096790856,-0.425024934,-0.275216281,0.148644501,-0.586089616
background,-0.697867323,0.511571824,-0.642710237,0.314223929,-0.343897062,-0.283382378,-0.455179978,-0.301509071,0.636939689,-0.172142006,-0.425024934,-0.275216281,0.763469615,-0.441497459
background,-0.697867323,-0.653870086,2.161272912,-0.490400795,-0.343897062,-1.328890399,-0.455179978,-0.301509071,0.514348281,-1.101472851,-0.425024934,2.616597182,-1.508710155,5.173628555
background,-0.697867323,0.511571824,-0.642710237,-0.490400795,-0.343897062,0.239371606,-0.455179978,-0.301509071,1.74026236,0.606486539,-0.425024934,-0.275216281,0.147456433,-0.732436538
background,1.119938541,0.511571824,-0.560401586,-0.490400795,-0.343897062,0.334417874,-0.455179978,-0.301509071,0.882122504,0.179496692,-0.425024934,-0.275216281,0.847822432,-0.742731567
background,2.028841473,-0.653870086,0.268172681,-0.490400795,-0.343897062,-0.853659059,-0.455179978,-0.301509071,1.617670952,-1.402877449,-0.425024934,-0.275216281,0.621495506,-0.546586229
background,-0.697867323,-0.653870086,0.449251714,-0.490400795,2.013811627,-2.231829562,-0.455179978,2.001370875,0.269165465,-0.523780704,-0.425024934,-0.275216281,-0.753099,0.990275306
background,0.514003253,-0.653870086,-0.011677011,-0.490400795,-0.343897062,0.049279723,-0.455179978,-0.301509071,0.269165465,0.179496692,-0.425024934,-0.275216281,0.047064699,-0.213485067
background,-0.697867323,-0.653870086,0.15294043,-0.490400795,-0.343897062,1.237356438,1.603001622,-0.301509071,-0.834157207,0.958125237,-0.425024934,-0.275216281,-0.478061292,-0.358692163
background,-0.697867323,0.511571824,-0.511016395,-0.490400795,-0.343897062,0.904695807,-0.455179978,-0.301509071,-0.834157207,0.757188838,-0.425024934,-0.275216281,-0.232131246,0.174433765
background,-0.697867323,-0.653870086,0.844332965,-0.490400795,-0.343897062,-1.851644164,-0.455179978,-0.301509071,0.023982649,-1.553579748,-0.425024934,-0.275216281,0.552587571,-0.243624264
background,-0.697867323,-0.653870086,-0.09947286,-0.490400795,3.899978578,-1.043751432,-0.455179978,-0.301509071,-0.098608759,-1.25217515,-0.425024934,-0.275216281,-0.574294788,2.389823854
background,-0.091932035,0.511571824,0.032220982,-0.490400795,-0.343897062,0.476987275,-0.455179978,-0.301509071,2.353219399,0.104145542,-0.425024934,-0.275216281,0.383881936,0.19642412
background,1.422906185,-0.653870086,1.06931013,-0.490400795,-0.343897062,-0.425951779,-0.455179978,-0.301509071,0.759531096,-0.548897754,1.509472704,-0.275216281,0.530014282,-0.319462521
background,0.514003253,-0.653870086,0.257198148,1.923473378,0.599186413,-1.661552227,-0.455179978,-0.301509071,0.023982649,-0.272610205,-0.425024934,-0.275216281,-0.751316898,3.760322446
background,2.028841473,-0.653870086,-0.62076131,-0.490400795,-0.343897062,0.572033217,-0.455179978,-0.301509071,1.862853768,0.380433091,-0.425024934,-0.275216281,0.872771857,-0.754009818
background,-0.697867323,0.511571824,-0.467118401,-0.490400795,-0.343897062,0.572033217,-0.455179978,-0.301509071,-0.466382983,0.48090129,-0.425024934,-0.275216281,-0.096097477,-0.720503883
background,-0.697867323,-0.653870086,-0.384809611,-0.490400795,3.899978578,-2.469445123,-0.455179978,-0.301509071,1.495079544,-2.281974194,-0.425024934,-0.275216281,1.293941911,-0.918681049
background,-0.697867323,0.511571824,-0.11593459,-0.490400795,-0.343897062,-0.045766218,0.368092662,-0.301509071,2.843585031,0.807422938,-0.425024934,-0.275216281,1.068209019,-0.776119824
background,-0.697867323,-0.653870086,-0.203730578,2.728098102,-0.343897062,0.524510409,-0.455179978,-0.301509071,-0.221200167,0.933008187,-0.425024934,-0.275216281,-0.167381548,-0.358754948
background,-0.697867323,-0.653870086,-0.549427053,2.728098102,-0.343897062,0.334417874,-0.455179978,-0.301509071,-0.098608759,0.757188838,-0.425024934,2.038234489,0.108250194,-0.716638986
background,-0.697867323,-0.653870086,1.782652838,-0.490400795,2.485353364,-2.374398855,-0.455179978,-0.301509071,-0.588974391,-1.427994499,-0.425024934,3.194959875,-0.582017229,0.7338435
background,0.514003253,-0.653870086,-0.467118401,-0.490400795,-0.343897062,-1.899167679,-0.455179978,2.577090861,1.004713912,-1.679164997,2.476721524,-0.275216281,1.861244311,-1.023826058
background,0.514003253,0.511571824,2.402710839,1.521161016,-0.343897062,1.047264556,-0.455179978,-0.301509071,0.759531096,0.706954739,1.509472704,-0.275216281,0.228839081,-0.079224535
background,-0.697867323,-0.653870086,-0.423220407,1.923473378,-0.343897062,0.667079811,-0.455179978,-0.301509071,-0.834157207,1.661402633,-0.425024934,-0.275216281,-0.84992653,0.178878082
background,-0.697867323,-0.653870086,-0.582350513,-0.490400795,-0.343897062,0.619556677,-0.455179978,-0.301509071,-2.060071286,1.234412786,-0.425024934,-0.275216281,-0.702606116,-0.583739464
background,-0.697867323,-0.653870086,-0.088498327,-0.490400795,0.599186413,-1.709075796,-0.455179978,-0.301509071,0.391756873,-1.880101396,-0.425024934,4.930047953,0.473581059,-0.014769828
background,0.514003253,-0.653870086,3.362979363,-0.490400795,-0.343897062,1.094788016,-0.455179978,-0.301509071,-1.569705654,-0.272610205,-0.425024934,-0.275216281,-0.834481648,1.09045981
background,1.119938541,-0.653870086,-0.648197573,0.314223929,-0.343897062,-1.091275055,-0.455179978,-0.301509071,0.759531096,-1.001004651,2.960345933,-0.275216281,1.260676012,-0.785854628
background,-0.697867323,-0.653870086,-0.31896269,-0.490400795,-0.343897062,0.334417874,2.837910583,-0.301509071,2.230627992,0.681837689,-0.425024934,-0.275216281,0.628623913,-0.593419376
background,1.119938541,-0.653870086,-0.560401586,2.728098102,-0.343897062,0.049279723,-0.455179978,-0.301509071,0.514348281,0.229730792,-0.425024934,-0.275216281,1.252359537,-0.551362771
background,2.63477676,1.677013735,-0.40127148,-0.490400795,-0.343897062,0.191848472,0.368092662,-0.301509071,0.023982649,0.279964891,-0.425024934,-0.275216281,-0.126987241,-0.236819929
background,-0.697867323,-0.653870086,-0.571376119,-0.490400795,4.843062053,-1.851644164,-0.455179978,-0.301509071,0.514348281,-1.553579748,-0.425024934,-0.275216281,0.780696599,-0.413290262
background,-0.697867323,0.511571824,0.251710951,1.521161016,-0.343897062,0.762126405,-0.455179978,-0.301509071,-0.343791575,1.862339032,-0.425024934,-0.275216281,-0.286782368,-0.081819729
background,1.119938541,-0.653870086,-0.604299579,1.923473378,-0.343897062,0.714602618,-0.455179978,-0.301509071,0.882122504,0.129262592,-0.425024934,-0.275216281,0.733173885,-0.722318563
background,-0.697867323,0.511571824,-0.494554664,-0.490400795,-0.343897062,0.667079811,-0.455179978,-0.301509071,0.882122504,0.732071789,-0.425024934,-0.275216281,0.707036392,-0.527151065
background,-0.697867323,1.677013735,-0.587837849,-0.490400795,-0.343897062,1.427449627,1.191365302,-0.301509071,-1.324522838,1.058593437,1.025848295,-0.275216281,-0.975267689,-0.332775381
background,-0.697867323,1.677013735,-0.675633698,-0.490400795,-0.343897062,0.572033217,-0.455179978,-0.301509071,-1.447114246,0.807422938,-0.425024934,-0.275216281,-0.638450452,-0.10837477
background,1.725873829,-0.653870086,-0.489067329,-0.490400795,-0.343897062,-0.853659059,-0.455179978,-0.301509071,0.636939689,-1.176824,1.509472704,-0.275216281,1.812533529,-0.579786489
background,-0.697867323,-0.653870086,0.94859179,3.130410464,-0.343897062,0.667079811,-0.455179978,-0.301509071,2.475810807,0.279964891,-0.425024934,-0.275216281,0.759905411,-0.66933154
background,2.028841473,0.511571824,-0.631735704,-0.490400795,-0.343897062,1.142310497,-0.455179978,-0.301509071,-0.711565799,0.229730792,-0.425024934,-0.275216281,-0.159659107,-0.622281694
background,-0.697867323,-0.653870086,-0.044600472,-0.490400795,-0.343897062,0.857172347,-0.455179978,-0.301509071,-1.20193143,0.958125237,-0.425024934,-0.275216281,0.228245047,0.499915637
background,-0.697867323,0.511571824,0.449251714,0.716536291,-0.343897062,0.619556677,-0.455179978,-0.301509071,1.74026236,0.204613742,-0.425024934,-0.275216281,0.61139693,-0.255721955
background,1.119938541,-0.653870086,0.537047702,-0.490400795,-0.343897062,-0.806136579,-0.455179978,-0.301509071,-0.221200167,-0.624248903,-0.425024934,-0.275216281,-0.217874432,0.014020557
background,-0.697867323,-0.653870086,-0.039113136,2.728098102,-0.343897062,0.809649213,-0.455179978,-0.301509071,-0.588974391,1.209295736,-0.425024934,-0.275216281,-1.072689253,0.023593015
background,-0.697867323,-0.653870086,-0.489067329,-0.490400795,-0.343897062,1.142310497,3.249546903,-0.301509071,0.391756873,0.405550141,-0.425024934,-0.275216281,-0.12223497,0.290160553
background,-0.697867323,0.511571824,-0.598812244,-0.490400795,-0.343897062,-0.045766218,-0.455179978,-0.301509071,0.146574057,1.159061636,-0.425024934,-0.275216281,0.900691452,-0.69585501
background,-0.697867323,-0.653870086,-0.604299579,-0.490400795,3.899978578,-2.326875721,-0.455179978,-0.301509071,1.862853768,-2.005686645,-0.425024934,-0.275216281,1.140681158,-0.979899432
background,-0.697867323,0.511571824,-0.615273974,-0.490400795,-0.343897062,0.667079811,1.191365302,-0.301509071,0.514348281,0.606486539,-0.425024934,-0.275216281,-0.034317949,-0.210732909
background,1.119938541,-0.653870086,-0.615273974,-0.490400795,-0.343897062,-2.136783131,-0.455179978,3.152810847,0.882122504,-1.955452545,-0.425024934,-0.275216281,2.057275507,-0.978354998
background,-0.697867323,0.511571824,-0.664659303,-0.490400795,-0.343897062,0.239371606,-0.455179978,-0.301509071,0.269165465,-0.046556757,-0.425024934,-0.275216281,0.884652536,-0.55221791
background,-0.091932035,-0.653870086,-0.445169335,4.337347551,-0.343897062,-2.184306591,-0.455179978,1.425650888,2.108036584,-2.181505994,-0.425024934,-0.275216281,2.085789136,-1.058521599
background,-0.697867323,0.511571824,-0.30250096,-0.490400795,-0.343897062,1.094788016,1.603001622,-0.301509071,-1.692297062,0.832539988,-0.425024934,-0.275216281,-0.192330973,0.481384404
background,1.725873829,-0.653870086,-0.231166703,-0.490400795,-0.343897062,-0.283382378,-0.455179978,-0.301509071,-0.343791575,-0.774951202,1.509472704,-0.275216281,1.051576069,-0.506429874
background,-0.697867323,-0.653870086,-0.626248507,-0.490400795,-0.343897062,-2.421921989,-0.455179978,-0.301509071,1.617670952,-1.905218446,-0.425024934,-0.275216281,1.817879835,-1.008044023
background,-0.697867323,-0.653870086,-0.675633698,-0.490400795,3.42843684,-2.992199324,-0.455179978,-0.301509071,0.636939689,-2.508027642,-0.425024934,2.038234489,1.172164956,-0.831385962
background,-0.697867323,0.511571824,-0.55491425,0.314223929,-0.343897062,0.429464468,0.779728982,-0.301509071,-0.098608759,0.55625244,-0.425024934,-0.275216281,0.530014282,-0.714167928
background,-0.697867323,-0.653870086,-0.044600472,-0.490400795,-0.343897062,0.762126405,-0.455179978,-0.301509071,-0.098608759,0.154379642,-0.425024934,-0.275216281,-1.427327507,1.710773104
background,-0.697867323,-0.653870086,-0.670146501,-0.490400795,-0.343897062,0.904695807,-0.455179978,-0.301509071,1.12730532,0.55625244,-0.425024934,-0.275216281,0.173593926,0.537972804
background,0.514003253,0.511571824,-0.65368477,-0.490400795,-0.343897062,0.096803183,1.603001622,-0.301509071,1.12730532,0.330198991,-0.425024934,-0.275216281,1.051576069,-0.832707148
background,-0.697867323,-0.653870086,-0.137883518,-0.490400795,-0.343897062,-0.093290005,-0.455179978,-0.301509071,0.759531096,0.254847841,-0.425024934,4.930047953,-1.14040912,2.572646285
background,-0.697867323,0.511571824,-0.598812244,-0.490400795,-0.343897062,0.381941007,-0.455179978,-0.301509071,1.004713912,1.133944586,-0.425024934,-0.275216281,0.988608473,-0.861059828
background,-0.697867323,-0.653870086,-0.467118401,-0.490400795,-0.343897062,-2.279352533,-0.455179978,-0.301509071,1.372488136,-2.256857144,-0.425024934,-0.275216281,2.014505065,-0.978472497
background,0.514003253,0.511571824,0.279147075,1.118848654,-0.343897062,0.524510409,-0.455179978,-0.301509071,2.230627992,0.43066719,-0.425024934,-0.275216281,0.508035026,-0.218338925
background,-0.697867323,-0.653870086,-0.373835217,-0.490400795,-0.343897062,0.857172347,1.603001622,-0.301509071,0.023982649,0.681837689,2.476721524,-0.275216281,0.054193106,1.471426131
background,-0.697867323,0.511571824,-0.35188615,1.923473378,-0.343897062,0.191848472,-0.455179978,-0.301509071,-0.343791575,1.334880985,-0.425024934,-0.275216281,0.74149036,-0.723085085
background,-0.697867323,-0.653870086,-0.615273974,1.118848654,-0.343897062,-0.045766218,-0.455179978,-0.301509071,0.514348281,-0.247493156,-0.425024934,-0.275216281,1.04563573,-0.584507959
background,1.119938541,-0.653870086,-0.423220407,-0.490400795,-0.343897062,-0.520997721,-0.455179978,-0.301509071,0.636939689,-0.950770551,1.509472704,-0.275216281,1.032566984,-0.614006744
background,-0.697867323,0.511571824,-0.670146501,-0.490400795,-0.343897062,0.572033217,0.779728982,-0.301509071,1.249896728,0.330198991,-0.425024934,-0.275216281,1.112761564,-0.880288787
background,-0.697867323,0.511571824,-0.648197573,-0.490400795,-0.343897062,0.809649213,-0.455179978,-0.301509071,-0.956748614,0.606486539,-0.425024934,-0.275216281,-0.243417891,-0.621806498
background,-0.697867323,0.511571824,-0.659171968,-0.490400795,-0.343897062,0.714602618,-0.455179978,-0.301509071,-0.711565799,1.711636733,-0.425024934,-0.275216281,0.403485055,0.296084814
background,0.514003253,-0.653870086,-0.006189676,2.728098102,-0.343897062,1.142310497,-0.455179978,-0.301509071,-1.079340022,0.279964891,-0.425024934,-0.275216281,0.039936292,0.919963786
background,-0.697867323,-0.653870086,0.652279814,-0.490400795,-0.343897062,1.37992584,-0.455179978,-0.301509071,0.391756873,1.611168533,-0.425024934,-0.275216281,-0.535682583,0.044578623
background,1.119938541,-0.653870086,-0.659171968,-0.490400795,-0.343897062,-1.471459855,-0.455179978,3.152810847,1.004713912,-1.302409249,0.542223885,-0.275216281,1.681252032,-0.849459219
background,2.028841473,-0.653870086,0.778486597,0.314223929,-0.343897062,0.191848472,1.191365302,-0.301509071,3.088767847,0.330198991,-0.425024934,-0.275216281,0.824061075,-0.735421181
background,-0.697867323,-0.653870086,-0.609786777,-0.490400795,1.542269889,0.857172347,-0.455179978,-0.301509071,0.514348281,1.435349184,-0.425024934,-0.275216281,-1.603161549,0.335975856
background,-0.697867323,0.511571824,-0.626248507,3.130410464,-0.343897062,0.191848472,1.191365302,-0.301509071,0.514348281,0.053911443,1.509472704,-0.275216281,0.563874215,-0.318478224
background,-0.697867323,-0.653870086,-0.63722304,-0.490400795,-0.343897062,-0.520997721,-0.455179978,-0.301509071,0.636939689,0.129262592,-0.425024934,-0.275216281,0.36487285,-0.84211744
background,0.514003253,1.677013735,-0.576863316,2.32578574,-0.343897062,0.381941007,-0.455179978,-0.301509071,0.391756873,-0.222376106,-0.425024934,-0.275216281,0.966035184,-0.543356543
background,1.725873829,-0.653870086,-0.478092934,-0.490400795,-0.343897062,0.049279723,-0.455179978,-0.301509071,0.269165465,-0.197259056,1.509472704,-0.275216281,0.543083028,-0.545400301
background,-0.697867323,0.511571824,-0.521990789,-0.490400795,-0.343897062,1.094788016,3.249546903,-0.301509071,1.12730532,0.45578424,-0.425024934,-0.275216281,-0.02540744,0.468407536
background,0.514003253,0.511571824,-0.543939855,2.32578574,-0.343897062,0.096803183,-0.455179978,-0.301509071,0.146574057,0.053911443,-0.425024934,-0.275216281,0.382693868,-0.442817928
background,-0.697867323,-0.653870086,0.756537808,-0.490400795,-0.343897062,0.524510409,-0.455179978,-0.301509071,0.882122504,0.330198991,1.025848295,-0.275216281,0.4480376,-0.490546216
background,-0.697867323,1.677013735,-0.077523933,-0.490400795,-0.343897062,0.334417874,1.191365302,-0.301509071,-0.711565799,1.334880985,2.476721524,-0.275216281,0.401702953,-0.739435508
background,-0.697867323,-0.653870086,-0.09947286,-0.490400795,-0.343897062,0.381941007,-0.455179978,-0.301509071,-0.588974391,1.259529835,-0.425024934,-0.275216281,-0.643796758,-0.786859914
background,-0.697867323,0.511571824,-0.648197573,1.923473378,-0.343897062,0.286895066,0.368092662,-0.301509071,1.004713912,0.279964891,-0.425024934,-0.275216281,1.248201299,-0.790535736
background,-0.697867323,-0.653870086,-0.631735704,1.521161016,-0.343897062,-2.279352533,-0.455179978,4.30425082,2.598402215,-1.829867296,-0.425024934,-0.275216281,1.407402391,-1.19967876
background,-0.697867323,0.511571824,-0.456143868,-0.490400795,-0.343897062,0.667079811,2.014637942,-0.301509071,-0.588974391,0.58136949,-0.425024934,-0.275216281,-0.246388061,-0.698444105
background,1.119938541,0.511571824,-0.445169335,-0.490400795,-0.343897062,-0.188335783,-0.455179978,-0.301509071,-0.098608759,0.204613742,-0.425024934,-0.275216281,0.16824762,-0.779735732
background,-0.697867323,-0.653870086,0.246223615,-0.490400795,2.956895102,-2.04173719,-0.455179978,-0.301509071,1.985445176,-2.256857144,-0.425024934,2.038234489,1.686598337,-0.849905355
background,-0.697867323,0.511571824,-0.483580131,-0.490400795,-0.343897062,1.427449627,2.014637942,-0.301509071,-0.711565799,1.159061636,-0.425024934,-0.275216281,-1.315055095,-0.082777118
background,-0.697867323,0.511571824,-0.258602966,-0.490400795,-0.343897062,1.427449627,1.191365302,-0.301509071,-1.324522838,1.184178686,-0.425024934,-0.275216281,-0.564790245,-0.232807576
background,-0.697867323,1.677013735,-0.664659303,-0.490400795,-0.343897062,0.096803183,1.191365302,-0.301509071,-0.098608759,1.209295736,-0.425024934,-0.275216281,0.613179031,-0.877934869
background,1.725873829,-0.653870086,0.043195515,1.118848654,-0.343897062,-0.330905348,-0.455179978,-0.301509071,0.269165465,-0.674483003,1.025848295,-0.275216281,0.679116797,-0.104930895
background,-0.697867323,0.511571824,-0.242141236,2.32578574,-0.343897062,-0.045766218,-0.455179978,-0.301509071,0.391756873,1.133944586,-0.425024934,-0.275216281,0.944649962,-0.7085149
background,1.119938541,-0.653870086,0.169402161,-0.490400795,-0.343897062,0.952218614,-0.455179978,-0.301509071,-0.221200167,0.355316041,-0.425024934,-0.275216281,-1.342380656,1.547227974
background,-0.697867323,-0.653870086,-0.275064696,-0.490400795,3.899978578,-1.99421362,-0.455179978,-0.301509071,0.023982649,-1.930335496,-0.425024934,-0.275216281,0.757529276,-0.167198693
background,-0.697867323,-0.653870086,-0.412245874,-0.490400795,-0.343897062,-1.661552227,-0.455179978,-0.301509071,-0.466382983,-2.106154845,-0.425024934,4.930047953,-0.131145479,0.450764988
background,1.119938541,0.511571824,-0.62076131,-0.490400795,-0.343897062,0.714602618,-0.455179978,-0.301509071,-0.098608759,0.405550141,1.025848295,-0.275216281,-0.560037974,-0.127069962
background,-0.697867323,-0.653870086,-0.604299579,-0.490400795,-0.343897062,0.762126405,2.014637942,-0.301509071,-1.324522838,0.757188838,-0.425024934,-0.275216281,-0.763197577,-0.153256363
background,-0.697867323,0.511571824,-0.324450026,-0.490400795,-0.343897062,-0.140812813,1.191365302,-0.301509071,2.843585031,0.782305888,-0.425024934,-0.275216281,1.062862714,-0.858618907
background,-0.697867323,-0.653870086,-0.63722304,1.521161016,-0.343897062,-0.90118252,-0.455179978,-0.301509071,0.636939689,-0.950770551,4.411219162,-0.275216281,1.346810931,-0.896295235
background,1.119938541,-0.653870086,-0.450656671,0.716536291,-0.343897062,-1.091275055,-0.455179978,-0.301509071,0.759531096,-0.900536452,2.476721524,-0.275216281,0.868019586,-0.715091413
background,-0.697867323,0.511571824,-0.648197573,-0.490400795,-0.343897062,0.144325664,2.837910583,-0.301509071,-0.221200167,1.234412786,1.509472704,-0.275216281,0.584665403,-0.817132037
background,-0.697867323,-0.653870086,2.26004371,1.118848654,-0.343897062,-2.421921989,-0.455179978,-0.301509071,-0.098608759,-0.925653502,-0.425024934,4.35168526,-0.505980887,0.997969939
background,-0.697867323,0.511571824,-0.681121034,-0.490400795,-0.343897062,-0.045766218,-0.455179978,-0.301509071,-0.343791575,1.309763935,-0.425024934,-0.275216281,0.619119371,-0.827056811
background,-0.697867323,0.511571824,-0.664659303,-0.490400795,-0.343897062,-0.378428319,-0.455179978,-0.301509071,0.759531096,1.209295736,-0.425024934,-0.275216281,0.9820741,-0.990086919
background,-0.697867323,0.511571824,-0.543939855,-0.490400795,-0.343897062,0.667079811,1.191365302,-0.301509071,-1.937479878,0.807422938,-0.425024934,-0.275216281,-1.326935773,-0.414377707
background,-0.697867323,0.511571824,-0.604299579,-0.490400795,-0.343897062,0.476987275,-0.455179978,-0.301509071,-0.098608759,1.309763935,3.927594753,-0.275216281,0.388634207,-0.547798707
background,-0.697867323,0.511571824,-0.604299579,-0.490400795,-0.343897062,0.572033217,-0.455179978,-0.301509071,-1.81488847,0.832539988,-0.425024934,-0.275216281,-1.296046009,-0.453702603
background,-0.697867323,1.677013735,-0.500041862,-0.490400795,-0.343897062,-0.330905348,-0.455179978,-0.301509071,0.636939689,-0.523780704,-0.425024934,-0.275216281,1.04266556,-0.55793462
background,1.119938541,-0.653870086,-0.593325046,0.716536291,-0.343897062,-2.184306591,-0.455179978,-0.301509071,1.12730532,-2.081037795,1.509472704,-0.275216281,2.010346827,-1.023088328
background,-0.697867323,0.511571824,-0.675633698,-0.490400795,-0.343897062,0.049279723,2.014637942,-0.301509071,0.391756873,1.058593437,-0.425024934,-0.275216281,0.660107712,-0.629668499
background,2.028841473,-0.653870086,-0.593325046,-0.490400795,-0.343897062,-1.42393683,-0.455179978,-0.301509071,1.249896728,-1.453111548,-0.425024934,-0.275216281,1.683628167,-0.77608018
background,-0.697867323,0.511571824,-0.483580131,-0.490400795,-0.343897062,0.952218614,2.426274263,-0.301509071,-1.692297062,0.907891138,-0.425024934,-0.275216281,-1.104173051,-0.6059171
background,-0.697867323,0.511571824,-0.675633698,-0.490400795,-0.343897062,0.762126405,-0.455179978,-0.301509071,-1.20193143,0.706954739,-0.425024934,-0.275216281,-0.551721499,-0.088541366
background,-0.697867323,-0.653870086,-0.631735704,2.728098102,-0.343897062,-1.328890399,-0.455179978,-0.301509071,0.636939689,-1.20194105,1.993097114,-0.275216281,1.628977046,-0.948868681
background,-0.697867323,-0.653870086,0.844332965,-0.490400795,-0.343897062,0.667079811,3.249546903,-0.301509071,2.475810807,-0.071673807,-0.425024934,-0.275216281,0.495560314,-0.406205186
background,-0.697867323,-0.653870086,-0.648197573,3.532722826,-0.343897062,-0.948705491,-0.455179978,-0.301509071,0.636939689,-0.925653502,1.025848295,-0.275216281,1.343840761,-0.908223854
background,-0.697867323,1.677013735,-0.231166703,-0.490400795,-0.343897062,0.667079811,-0.455179978,-0.301509071,-0.711565799,0.606486539,-0.425024934,-0.275216281,-0.047980729,-0.512406874
background,-0.697867323,0.511571824,-0.340911756,-0.490400795,-0.343897062,0.904695807,0.779728982,-0.301509071,-0.343791575,1.108827536,-0.425024934,-0.275216281,-1.105955153,-0.587915059
background,1.422906185,-0.653870086,2.227119141,1.923473378,-0.343897062,0.714602618,-0.455179978,-0.301509071,2.598402215,0.179496692,1.509472704,-0.275216281,0.607832726,-0.58011405
background,2.028841473,-0.653870086,-0.527478125,-0.490400795,-0.343897062,0.619556677,-0.455179978,-0.301509071,-0.343791575,0.053911443,-0.425024934,-0.275216281,-0.034317949,0.334499679
background,1.725873829,-0.653870086,0.207812957,-0.490400795,-0.343897062,-1.328890399,-0.455179978,-0.301509071,0.391756873,-1.026121701,1.509472704,-0.275216281,0.630406015,-0.560069507
background,-0.697867323,-0.653870086,-0.664659303,-0.490400795,-0.343897062,0.999741748,2.837910583,-0.301509071,-0.834157207,0.58136949,-0.425024934,-0.275216281,-0.408559323,-0.143665249
background,-0.697867323,-0.653870086,-0.626248507,-0.490400795,-0.343897062,0.334417874,-0.455179978,-0.301509071,-1.569705654,0.933008187,-0.425024934,-0.275216281,-0.592115806,-0.038672271
background,-0.697867323,-0.653870086,1.398546121,-0.490400795,3.899978578,-1.99421362,-0.455179978,-0.301509071,-0.588974391,-1.553579748,-0.425024934,-0.275216281,0.282302134,0.303333132
background,0.816970897,0.511571824,-0.53845252,-0.490400795,-0.343897062,-0.568521181,-0.455179978,-0.301509071,0.514348281,-0.021439707,-0.425024934,-0.275216281,0.443879362,-0.696589779
background,1.725873829,-0.653870086,-0.40127148,1.118848654,-0.343897062,0.762126405,-0.455179978,-0.301509071,-0.343791575,0.053911443,0.542223885,-0.275216281,-0.047386695,-0.381521332
background,-0.697867323,0.511571824,-0.642710237,-0.490400795,-0.343897062,0.572033217,-0.455179978,-0.301509071,-2.182662694,1.184178686,-0.425024934,-0.275216281,-0.658053572,-0.577869916
background,1.422906185,1.677013735,-0.511016395,-0.490400795,-0.343897062,0.429464468,-0.455179978,-0.301509071,0.882122504,0.254847841,-0.425024934,-0.275216281,1.038507323,-0.654502141
background,0.816970897,0.511571824,-0.631735704,-0.490400795,-0.343897062,0.904695807,-0.455179978,-0.301509071,-0.711565799,0.104145542,2.476721524,-0.275216281,-0.049762831,-0.69995293
