ltt.pc1,ltt.pc2,ltt.pc3,ltt.pc4,ltv.pc1,ltv.pc2,ltv.pc3,ltv.pc4,ltsy.pc1,ltsy.pc2,ltsy.pc3,ltsy.pc4,ltsco.pc1,ltsco.pc2,ltsco.pc3,ltsco.pc4,lth.pc1,lth.pc2,lth.pc3,lth.pc4
3.043071465,-0.191075461,1.585244083,1.032366346,,,,,,,,,-2.049535693,3.485236405,-0.737723562,0.595462338,,,,
1.828529764,-1.44305604,-0.93658111,-1.779929043,,,,,,,,,-1.316679758,-0.163187556,1.151977612,0.651953951,,,,
2.119011384,-0.211497275,0.897285061,0.1267316,,,,,,,,,-1.120250006,0.523200994,1.199655697,1.539938274,,,,
1.452063105,1.584792122,-1.131895741,-0.181303156,,,,,,,,,-2.319654421,-0.408698917,0.16193705,0.548314448,,,,
1.452063105,1.584792122,-1.131895741,-0.181303156,,,,,,,,,-1.459285617,2.168561906,-1.441707635,2.023929814,,,,
1.547373204,-0.708917037,-0.32635436,-0.465358804,,,,,,,,,-2.841894729,-2.082202966,-1.106834645,-0.972817388,,,,
2.604248993,-0.221127044,1.311890398,0.598621976,,,,,,,,,-2.841894729,-2.082202966,-1.106834645,-0.972817388,,,,
1.679317557,-0.334445412,1.361320229,0.323940119,,,,,,,,,-1.834694301,2.430603048,-1.047224946,0.758297135,,,,
1.679317557,-0.334445412,1.361320229,0.323940119,,,,,,,,,-1.834694301,2.430603048,-1.047224946,0.758297135,,,,
2.191715975,-0.342080801,0.120462165,1.647369043,,,,,,,,,-1.77180016,4.167004422,0.047029552,-2.458389052,,,,
-0.470604524,1.091505125,-0.586371438,1.307163258,,,,,,,,,-1.860636337,4.121939273,0.177842607,-2.197427015,,,,
-0.157477942,0.943740938,-1.846528665,1.799066098,,,,,,,,,-1.860636337,4.121939273,0.177842607,-2.197427015,,,,
2.235400346,-0.152765417,0.799209878,-0.877065249,,,,,,,,,-1.695720233,-0.364322534,1.549723594,0.933455981,,,,
2.235400346,-0.152765417,0.799209878,-0.877065249,,,,,,,,,-1.308730364,-0.148357005,1.73317957,0.827466098,,,,
1.191612952,-1.094620046,-1.356310311,-1.057026932,,,,,,,,,-2.027364326,4.884947657,-0.773858121,-1.471299363,,,,
2.15380813,-0.154194228,-0.047859326,-0.214379292,,,,,,,,,-2.027364326,4.884947657,-0.773858121,-1.471299363,,,,
2.74323517,-0.405904816,1.348523176,0.422239083,,,,,,,,,-2.073638196,4.903496613,-0.560219326,-1.264391559,,,,
2.185878484,-0.938328911,0.041967451,-1.127470983,,,,,,,,,-2.152543401,4.940127058,-0.387361963,-1.347992701,,,,
0.78005403,0.289943815,0.58695023,-0.281208353,,,,,,,,,-2.027665276,4.461493121,-1.127357726,-0.696882002,,,,
0.78005403,0.289943815,0.58695023,-0.281208353,,,,,,,,,-2.027665276,4.461493121,-1.127357726,-0.696882002,,,,
2.006975612,-0.180370707,0.899572212,0.15007256,,,,,,,,,-1.978705324,0.780905337,0.781812636,0.539494485,,,,
2.006975612,-0.180370707,0.899572212,0.15007256,,,,,,,,,-2.291395274,1.046739502,0.599265276,0.214705531,,,,
2.006975612,-0.180370707,0.899572212,0.15007256,,,,,,,,,-2.291395274,1.046739502,0.599265276,0.214705531,,,,
2.87229409,-0.558268962,0.947849242,0.154311958,,,,,,,,,-1.951431463,3.630753536,-1.133670555,-0.970421274,,,,
1.760482828,-0.54058898,0.052060364,-0.404131558,,,,,,,,,-1.951431463,3.630753536,-1.133670555,-0.970421274,,,,
2.411261236,-1.078975131,0.416109873,-1.357888182,,,,,,,,,-1.22043096,3.041312334,-1.649491359,1.897549283,,,,
2.014343742,-0.18279095,0.375646327,-0.072264857,,,,,,,,,-1.22043096,3.041312334,-1.649491359,1.897549283,,,,
1.19110324,1.054226251,0.270564401,1.683579117,,,,,,,,,-2.244232074,4.384748954,-0.961740242,-0.69255031,,,,
-1.098905822,4.697368171,-1.228437228,-0.660301069,,,,,,,,,-2.144582434,3.928460669,-0.817241023,-0.181943951,,,,
-1.098905822,4.697368171,-1.228437228,-0.660301069,,,,,,,,,-2.144582434,3.928460669,-0.817241023,-0.181943951,,,,
-0.113174373,1.086922123,-2.868947248,3.46060287,,,,,,,,,-1.58814017,3.081772906,0.946872388,0.737456841,,,,
-0.113174373,1.086922123,-2.868947248,3.46060287,,,,,,,,,-1.9041979,3.434821103,0.531535449,0.988418748,,,,
2.205506987,0.137338085,0.675396277,-0.54087156,,,,,,,,,-1.923640197,2.730837408,-1.178964319,0.818963499,,,,
1.943104618,-0.811568105,-0.835905836,-1.131907908,,,,,,,,,-1.923640197,2.730837408,-1.178964319,0.818963499,,,,
1.997439654,-0.459077527,-0.483121797,-0.801107737,,,,,,,,,-1.882485618,3.962608466,0.109497882,-2.393481334,,,,
3.002813113,-0.922143225,0.759626628,-0.600994365,,,,,,,,,-1.882485618,3.962608466,0.109497882,-2.393481334,,,,
2.800704232,-0.018798814,0.780724138,2.029854502,,,,,,,,,-1.758500611,3.881670984,-0.213157747,-2.291227208,,,,
1.567080297,-0.130483878,-0.718134009,-0.368393064,,,,,,,,,-1.758500611,3.881670984,-0.213157747,-2.291227208,,,,
1.857213156,-0.443892441,-0.551206912,-0.662479279,,,,,,,,,-1.758500611,3.881670984,-0.213157747,-2.291227208,,,,
1.469091883,0.2151153,-1.056912448,-0.80227425,,,,,,,,,-1.80823033,3.879584782,-0.141454141,-2.264339402,,,,
2.248455642,-0.219883814,0.890570313,0.085867736,,,,,,,,,-1.80823033,3.879584782,-0.141454141,-2.264339402,,,,
2.392697715,-0.502277188,0.664612402,-0.552750519,,,,,,,,,-1.80823033,3.879584782,-0.141454141,-2.264339402,,,,
1.336872579,3.753032362,-1.984990745,-2.183828864,,,,,,,,,-1.828239057,3.939020718,-0.065206961,-2.301788587,,,,
1.278848353,3.489671528,-1.88108359,-1.63138296,,,,,,,,,-1.828239057,3.939020718,-0.065206961,-2.301788587,,,,
1.278848353,3.489671528,-1.88108359,-1.63138296,,,,,,,,,-1.826591812,2.192485038,-1.209592553,0.784819152,,,,
1.952564052,-1.029713006,-0.234791098,-0.436691862,,,,,,,,,-1.958740959,2.34284433,-1.285082716,0.868909426,,,,
2.833275174,-0.159597203,1.298698056,0.548589054,,,,,,,,,-1.793995736,4.352314239,-0.588884135,-2.13512968,,,,
-0.504433818,2.559997091,-0.536877879,-0.180693696,,,,,,,,,-1.791957021,3.327363256,-1.749446239,1.429490757,,,,
-0.504433818,2.559997091,-0.536877879,-0.180693696,,,,,,,,,-1.885023691,2.35785695,-0.946017926,0.757773341,,,,
-0.504433818,2.559997091,-0.536877879,-0.180693696,,,,,,,,,-2.028088424,3.60414348,-1.021983539,-0.918585259,,,,
-0.879757739,4.401261531,-1.280001077,-1.27057038,,,,,,,,,-0.887262868,1.948957507,-0.332135926,3.459571117,,,,
-0.879757739,4.401261531,-1.280001077,-1.27057038,,,,,,,,,-1.972382872,3.979847709,-0.615050414,-1.733090556,,,,
1.846927762,-1.09695466,-0.422173013,-0.895605083,,,,,,,,,-1.972382872,3.979847709,-0.615050414,-1.733090556,,,,
1.422962605,3.109182039,-2.221876564,-1.775615604,,,,,,,,,-1.59808794,3.354556157,-0.686103518,-0.846119159,,,,
1.981202981,1.081656916,-2.693102911,3.075465218,,,,,,,,,-1.559514565,3.482459864,-0.655934972,-0.86513161,,,,
1.981202981,1.081656916,-2.693102911,3.075465218,,,,,,,,,-1.559514565,3.482459864,-0.655934972,-0.86513161,,,,
1.981202981,1.081656916,-2.693102911,3.075465218,,,,,,,,,-1.028544942,2.069301797,-0.640486434,2.509910429,,,,
2.157681808,-0.790886878,0.800194526,0.352568278,,,,,,,,,-1.521332673,2.414031596,-0.694857806,0.326978028,,,,
1.478706176,0.896231465,-1.390953161,1.491378148,,,,,,,,,-1.232045725,2.238468529,-0.069320467,-0.226951675,,,,
2.400336755,-1.016892214,-0.007566426,-0.829022225,,,,,,,,,-1.546606475,2.525962024,-0.237689364,0.117402387,,,,
2.382342455,-1.24296979,0.331338688,-0.690988421,,,,,,,,,-1.546606475,2.525962024,-0.237689364,0.117402387,,,,
2.203030878,-0.892794697,-0.001666161,-1.082864716,,,,,,,,,-1.579743529,2.10712096,-0.905850456,0.550345045,,,,
2.262652952,-0.512737462,0.302301936,-0.662868253,,,,,,,,,-1.061477255,0.786801926,1.015862843,1.030257318,,,,
1.812535786,-0.137818803,-0.808775331,0.394264151,,,,,,,,,-1.07554294,0.735515166,1.015685796,1.03068495,,,,
1.812535786,-0.137818803,-0.808775331,0.394264151,,,,,,,,,-0.920238101,0.12238286,1.662530799,0.690777514,,,,
1.870558887,0.774324851,-0.727013951,1.667342742,,,,,,,,,-0.904842272,2.80133633,-2.419441175,3.458088257,,,,
2.840936104,-0.614813844,0.98126851,-0.55353586,,,,,,,,,-1.006086483,3.542584656,-2.600612569,2.663096644,,,,
1.178216832,-1.077974337,-1.332288368,-1.061221417,,,,,,,,,-1.006086483,3.542584656,-2.600612569,2.663096644,,,,
1.059263516,0.38184642,1.287330123,-0.389510864,,,,,,,,,-1.091026753,0.861745906,0.140057055,0.616607441,,,,
1.97668782,0.150988157,0.920533771,0.14286844,,,,,,,,,-0.727466601,0.444111558,1.137798402,0.811296248,,,,
1.97668782,0.150988157,0.920533771,0.14286844,,,,,,,,,-1.943503344,2.96720298,-1.033568057,0.704273563,,,,
2.718146363,-0.005129221,0.368275471,0.777830136,,,,,,,,,-1.090509272,-0.202458264,1.25167143,0.797428627,,,,
1.571875849,0.965988372,-0.079271575,0.248748803,,,,,,,,,-1.917144633,1.933642608,-1.058302065,0.793060558,,,,
1.588302941,0.302860958,0.152132619,-0.156095056,,,,,,,,,-1.917144633,1.933642608,-1.058302065,0.793060558,,,,
1.588302941,0.302860958,0.152132619,-0.156095056,,,,,,,,,-1.497330417,3.174027691,-1.774954824,2.130037152,,,,
1.04838771,0.870521693,0.108856194,1.811272009,,,,,,,,,-1.497330417,3.174027691,-1.774954824,2.130037152,,,,
2.742136073,-0.59348708,0.819285786,-0.39184892,,,,,,,,,-1.315919688,1.523341431,-2.062307036,2.615986914,,,,
2.535874956,-0.685629413,0.2575346,-0.437697729,,,,,,,,,-1.315919688,1.523341431,-2.062307036,2.615986914,,,,
2.329669851,-0.670139652,0.354293949,-0.806400247,,,,,,,,,-1.315919688,1.523341431,-2.062307036,2.615986914,,,,
2.069373687,-0.883210063,-0.357935907,-1.181668001,,,,,,,,,-1.844611793,1.81361295,-1.213337582,0.855039309,,,,
2.493253866,-0.436124796,-0.98185513,0.022895535,,,,,,,,,-0.94623651,1.874699598,-2.095173864,2.731075269,,,,
1.440935673,-0.518833489,0.240852719,-0.387953135,,,,,,,,,-0.844456935,1.497581698,-1.846844199,2.596710819,,,,
2.73292806,-0.315448289,1.086379509,-0.133532883,,,,,,,,,-0.844456935,1.497581698,-1.846844199,2.596710819,,,,
2.141464892,1.048890989,-1.590956904,2.977190352,,,,,,,,,-1.441750564,1.362399079,-1.592148629,2.12350658,,,,
1.759186236,0.393427334,1.282870358,0.01614826,,,,,,,,,-1.300981999,1.742464291,-2.166243748,2.948314309,,,,
0.331359144,2.517865369,-1.621866538,-0.813080088,,,,,,,,,-1.300981999,1.742464291,-2.166243748,2.948314309,,,,
1.759186236,0.393427334,1.282870358,0.01614826,,,,,,,,,-1.311588196,2.699539171,-0.711758124,1.554298806,,,,
1.700498749,-1.120659546,0.047848497,-0.651349721,,,,,,,,,-1.311588196,2.699539171,-0.711758124,1.554298806,,,,
2.877453188,-0.317607089,1.231704534,-0.084528913,,,,,,,,,-1.311588196,2.699539171,-0.711758124,1.554298806,,,,
2.266238767,-0.581691276,-0.214751683,-1.16937638,,,,,,,,,-0.668355099,1.47721007,-2.08783983,3.576580489,,,,
3.04468532,-0.166909099,1.207588254,0.709278364,,,,,,,,,-1.652958894,2.04068463,-1.273436642,0.774064227,,,,
1.991136538,1.221746968,-2.767362236,3.10733214,,,,,,,,,-1.700273743,2.649815523,0.052851092,0.11394236,,,,
2.13437561,-0.257036013,0.718435879,0.049298396,,,,,,,,,-1.515646995,2.259490016,-1.634515164,1.449190033,,,,
2.362858819,-0.287402676,0.999606764,-0.088603999,,,,,,,,,-1.569370627,1.694650218,-0.746101735,0.471664019,,,,
2.425009559,-0.084924539,0.955313607,0.005527778,,,,,,,,,-1.693113322,2.755495993,-1.244636028,0.740855594,,,,
2.425009559,-0.084924539,0.955313607,0.005527778,,,,,,,,,-1.460177109,2.717751845,-1.233817282,1.809417749,,,,
1.188935777,-1.12632275,-1.365272847,-1.060127853,,,,,,,,,-1.859773198,4.237838116,-1.048895395,0.628644448,,,,
2.212461742,-0.229040946,0.84905312,0.118755289,,,,,,,,,-1.699173146,4.217773937,-0.999935869,-1.161244779,,,,
2.793637383,0.4206737,-1.180126164,2.499296635,,,,,,,,,-1.669220234,4.734817566,-1.306533701,0.702193202,,,,
2.354830566,-0.796687825,1.13151742,0.118370286,,,,,,,,,-1.699173146,4.217773937,-0.999935869,-1.161244779,,,,
2.745825064,-0.631388798,0.991014778,0.26654797,,,,,,,,,-1.699173146,4.217773937,-0.999935869,-1.161244779,,,,
2.614448369,-0.788109736,0.618611393,-0.4539427,,,,,,,,,-1.699173146,4.217773937,-0.999935869,-1.161244779,,,,
1.634026338,-0.303156328,-0.797125256,-0.316793753,,,,,,,,,-1.699173146,4.217773937,-0.999935869,-1.161244779,,,,
1.829511168,-0.691906111,-0.057919132,-0.389470283,,,,,,,,,-1.728386852,2.370910851,-1.038622605,0.684182507,,,,
2.870234606,-0.735808397,1.073326822,-0.066825477,,,,,,,,,-1.834923396,4.582089772,-0.619502121,-1.33783312,,,,
1.361369447,1.384814739,-0.464429762,-0.452906476,,,,,,,,,-0.957896343,1.68375633,-2.496590659,3.536337485,,,,
2.875190068,-0.479945168,1.068412154,0.015154221,,,,,,,,,-0.965275398,1.669279947,-2.500804591,3.53953533,,,,
2.161128093,-0.82821609,-0.181646934,-0.526788486,,,,,,,,,-1.224994787,1.77067764,-1.651589752,2.322315438,,,,
2.258005057,-0.41418417,-0.766742132,2.000274761,,,,,,,,,-1.807451856,3.675358473,-0.621951306,-0.704871647,,,,
2.372361856,-0.097784439,0.888887446,0.043383076,,,,,,,,,-1.621076657,1.864484583,-1.424534133,0.812624625,,,,
2.856510131,-0.349902283,1.567072047,0.580711153,,,,,,,,,-1.468151036,1.67542481,-1.447396152,1.409974456,,,,
2.734349614,-0.357269314,1.378128135,0.651410228,,,,,,,,,-1.468151036,1.67542481,-1.447396152,1.409974456,,,,
1.718068971,-0.823783522,-0.885183883,-0.991892985,,,,,,,,,-1.046088631,1.455604639,-2.676137408,3.701438623,,,,
1.718068971,-0.823783522,-0.885183883,-0.991892985,,,,,,,,,-1.218952568,1.497457182,-2.382699557,3.017450799,,,,
2.833450791,-0.236008786,0.86529296,-0.408199269,,,,,,,,,-0.376125282,0.491095049,-0.176076835,2.59561204,,,,
0.804341772,1.145905067,-0.736377063,-0.01435951,,,,,,,,,-1.630471342,2.384130021,-1.131185104,0.659998666,,,,
0.804341772,1.145905067,-0.736377063,-0.01435951,,,,,,,,,-1.502618558,2.154869225,-0.882052188,0.534009811,,,,
2.003460133,-0.204218955,-0.865250016,-0.415970348,,,,,,,,,-1.725225525,2.858117787,-1.081353642,0.64894969,,,,
2.542372827,-0.153562862,0.770464865,0.515088712,,,,,,,,,-1.725225525,2.858117787,-1.081353642,0.64894969,,,,
1.745030067,-1.21682236,-1.169259152,-1.494432141,,,,,,,,,-1.241644944,1.17782172,0.035565197,0.03975791,,,,
1.410816444,2.215791015,-1.813193239,0.185774701,,,,,,,,,-1.329352951,2.112015769,-1.02060017,1.260670391,,,,
2.520923498,-0.630336072,0.934232022,-0.235474957,,,,,,,,,-1.607459848,2.613989732,-1.034063816,0.616256892,,,,
-0.730812996,4.590363558,-1.95283932,-1.875151786,,,,,,,,,-1.608979623,2.575570784,-1.315700347,0.753463754,,,,
2.55253889,-0.78471479,1.0269364,-0.700879009,,,,,,,,,-1.608979623,2.575570784,-1.315700347,0.753463754,,,,
2.341934437,-0.213865995,0.852241047,0.079994115,,,,,,,,,-1.184094649,1.515865091,-0.650262996,1.0599627,,,,
2.705097067,0.150429261,-0.595765766,1.819806273,,,,,,,,,-0.850837437,1.930813418,-2.502816447,3.48474146,,,,
1.97353814,-0.371368562,-0.488815954,-0.738859107,,,,,,,,,-1.093640391,1.587563003,-0.682825008,1.29365813,,,,
2.748871962,-0.177786896,1.338132699,0.543686381,,,,,,,,,-1.636789076,2.065933472,-1.49409258,0.83210667,,,,
-0.615911925,2.717045668,-1.428548499,0.528486064,,,,,,,,,-1.330699546,2.926896912,0.10933149,-1.167966615,,,,
2.625224689,-0.892447612,-0.060175171,-1.300602484,,,,,,,,,-1.279402264,3.261583625,-0.665863874,-1.987314631,,,,
1.280570511,0.45286841,0.854395336,-0.260678856,,,,,,,,,-1.531416947,4.197838491,-1.010140833,-1.788542533,,,,
1.280570511,0.45286841,0.854395336,-0.260678856,,,,,,,,,-1.39924748,3.07747321,0.007159555,-1.405760546,,,,
1.299837701,0.685354081,1.151718271,0.189582819,,,,,,,,,-1.39924748,3.07747321,0.007159555,-1.405760546,,,,
2.519493799,-0.601602125,0.068668996,-1.068791368,,,,,,,,,-1.535751308,3.532095982,-1.236547984,-0.780348553,,,,
2.545953536,-0.311497059,1.334895552,0.627868884,,,,,,,,,-1.535751308,3.532095982,-1.236547984,-0.780348553,,,,
2.819310579,-0.428241488,0.59685701,-0.73482251,,,,,,,,,-1.820716803,1.92138455,-1.538673904,0.994817298,,,,
2.54446656,-0.467630692,-0.902755715,0.803853927,,,,,,,,,-1.083310089,2.139003175,-2.100051999,2.758925972,,,,
2.193329443,-0.701643375,-1.993170658,0.995687809,,,,,,,,,-1.331330692,1.293386492,-1.498863838,2.042162057,,,,
2.402408582,-0.148311563,0.873067361,0.043380448,,,,,,,,,-1.331330692,1.293386492,-1.498863838,2.042162057,,,,
1.49007942,0.156639265,1.665947294,0.437185521,,,,,,,,,-2.175628523,1.047280521,-1.023665367,0.908193095,,,,
2.181239133,-0.88354734,0.028179797,-0.838698433,,,,,,,,,-1.050433683,0.480627291,0.688169614,0.745635415,,,,
0.653547054,1.231668629,0.491302526,-0.424116054,,,,,,,,,-1.546256937,0.898272389,-0.723301899,0.555516968,,,,
2.326630196,-0.646224654,-0.201422754,-0.960299958,,,,,,,,,-1.539898602,2.873621352,-0.941789687,0.524335613,,,,
2.584286332,-0.719157065,0.358733599,-0.893550454,,,,,,,,,-0.539440742,1.454133869,-2.167296398,3.527689033,,,,
2.657683638,-0.68617126,0.242930357,-1.069481014,,,,,,,,,-1.199702207,1.453068621,-2.151290715,2.888823088,,,,
1.939580081,-0.062163087,0.798038963,0.057176556,,,,,,,,,-1.602368737,1.765638695,-1.916239734,1.698065365,,,,
1.939580081,-0.062163087,0.798038963,0.057176556,,,,,,,,,-1.685385177,3.412386824,-0.840816809,0.490794377,,,,
1.939580081,-0.062163087,0.798038963,0.057176556,,,,,,,,,-0.899738266,1.894375546,-2.12108841,2.708107768,,,,
0.504132765,2.258492844,-1.515840883,0.301375599,,,,,,,,,-0.867582151,0.80808722,-1.862954347,3.278842903,,,,
0.504132765,2.258492844,-1.515840883,0.301375599,,,,,,,,,-1.661971949,1.999109826,-1.57341544,0.904445916,,,,
0.504132765,2.258492844,-1.515840883,0.301375599,,,,,,,,,-1.768978095,4.19183226,-1.346765749,-0.977283605,,,,
3.070647758,-0.283702591,1.252023345,0.049202561,,,,,,,,,-0.995123163,0.607730766,-1.470914625,2.540862484,,,,
3.249643715,-0.073503306,1.306631363,1.000875094,,,,,,,,,-1.707837942,1.941885448,-1.578684914,0.921984527,,,,
3.208213224,-0.44200088,1.224174465,-0.357133594,,,,,,,,,-1.707837942,1.941885448,-1.578684914,0.921984527,,,,
3.076606002,-0.535921199,0.514929304,-1.072448379,,,,,,,,,-1.678584976,3.432471729,-0.926002237,0.548311734,,,,
2.524831729,-0.263168448,1.230233973,0.643460906,,,,,,,,,-1.511501101,2.855557697,-1.139639464,0.6349265,,,,
2.756846704,-0.133856343,1.220860376,0.579032818,,,,,,,,,-1.027556827,1.418945826,-2.478746514,3.600626773,,,,
2.500348002,-0.65610061,-1.644100942,0.062130176,,,,,,,,,-1.027556827,1.418945826,-2.478746514,3.600626773,,,,
2.507651302,-0.390211343,-0.224884486,-0.835624059,,,,,,,,,-1.511501101,2.855557697,-1.139639464,0.6349265,,,,
2.236815003,-0.839963999,0.014473654,-0.83931182,,,,,,,,,-1.71123741,2.822579076,-1.075836031,0.640770682,,,,
2.516706557,0.364051778,-2.707633906,2.862768338,,,,,,,,,-1.723032,3.459387323,-0.567171914,0.374399486,,,,
2.724025184,0.014168481,0.7726242,-0.038307508,,,,,,,,,-1.571956235,3.225497899,-0.763087351,0.445074173,,,,
2.757233784,-0.177931812,0.835076809,-0.161007063,,,,,,,,,-0.914487624,1.118460296,-1.907920266,3.609107276,,,,
2.882953301,-0.602090694,0.619475891,0.043657717,,,,,,,,,-0.766134197,1.842786347,-1.835242309,3.970538045,,,,
2.514729571,-0.034886879,0.801046196,0.007264342,,,,,,,,,-0.766134197,1.842786347,-1.835242309,3.970538045,,,,
2.898998629,-0.75306973,0.560123268,-0.596641854,,,,,,,,,-0.766134197,1.842786347,-1.835242309,3.970538045,,,,
3.017862152,-0.674581603,1.270018816,-0.77500815,,,,,,,,,-1.554355722,2.533962982,-1.327366835,0.702440523,,,,
3.077060722,-0.173330343,1.312111534,0.534660759,,,,,,,,,-0.857805307,1.222030447,-1.918075824,3.608321096,,,,
3.311532441,-0.125350176,1.673905227,0.928962133,,,,,,,,,-0.857805307,1.222030447,-1.918075824,3.608321096,,,,
2.491889497,-0.571739559,-0.433012197,-1.162757136,,,,,,,,,-1.597687699,4.423657004,-0.875170648,-1.290704945,,,,
3.117327806,-0.053738774,1.36739593,0.642138278,,,,,,,,,-1.232684264,1.971599733,-0.719895415,1.600390056,,,,
1.36268384,-1.066665776,-1.458190255,-1.094423472,,,,,,,,,-1.245931405,2.381004508,-2.209642322,2.229412751,,,,
1.78176961,-1.274897088,-1.206632356,-1.547814109,,,,,,,,,-1.245931405,2.381004508,-2.209642322,2.229412751,,,,
2.807629287,-0.929180583,-0.4230767,-1.350835388,,,,,,,,,-1.538540069,1.983910977,-1.198114729,1.177676913,,,,
2.877534165,-0.430981253,-0.767144287,0.816113987,,,,,,,,,-1.538540069,1.983910977,-1.198114729,1.177676913,,,,
2.178607834,0.220913534,0.977303652,0.063295732,,,,,,,,,-2.179020978,1.107641432,-1.009881848,0.904048424,,,,
3.428880786,-0.293483549,1.018371993,0.506943295,,,,,,,,,-2.179020978,1.107641432,-1.009881848,0.904048424,,,,
2.997414641,-0.410118228,0.414290015,-0.910530381,,,,,,,,,-2.179020978,1.107641432,-1.009881848,0.904048424,,,,
3.405098078,-0.330432781,1.151826172,-0.155524223,,,,,,,,,-1.631543091,2.548212343,-1.257044262,0.686132624,,,,
3.069726381,-0.415847875,0.162697084,-0.59373808,,,,,,,,,-0.889580445,1.072882735,-1.716607368,3.204467461,,,,
2.341078438,-0.943090488,-0.31168214,-0.490651253,,,,,,,,,-1.492321889,2.091645582,-1.586096324,0.818384604,,,,
3.405406825,-0.411382528,1.090435686,-0.357071778,,,,,,,,,-1.56070816,1.861240297,-1.432695586,0.788472492,,,,
2.38210609,-0.65648348,-0.420991837,-1.133862036,,,,,,,,,-1.109264357,1.040026552,-0.753772811,1.596776127,,,,
2.43671831,0.021509771,0.665841754,0.037777648,,,,,,,,,-1.656706587,1.800139095,-1.493265498,0.901426068,,,,
3.245394305,-0.25390286,0.716020981,0.212279403,,,,,,,,,-1.656706587,1.800139095,-1.493265498,0.901426068,,,,
0.100718009,0.693295965,-0.038519004,-0.006235984,,,,,,,,,-0.801525705,0.870399763,-2.080272606,3.666378366,,,,
0.100718009,0.693295965,-0.038519004,-0.006235984,,,,,,,,,-1.719316594,2.150399733,-1.45309716,0.854687527,,,,
3.261384128,-0.364348757,-0.190499689,0.900303414,,,,,,,,,-0.820343294,0.913333634,-2.114195328,3.677860497,,,,
2.114646398,0.227616718,-2.139194876,1.925023389,,,,,,,,,-0.820343294,0.913333634,-2.114195328,3.677860497,,,,
1.238540443,1.365431204,-2.425043549,2.842781359,,,,,,,,,-0.866117539,0.901874632,-2.081977687,3.691024791,,,,
2.046494258,-0.166468111,-0.910795266,-0.42524305,,,,,,,,,-0.814497486,0.920603815,-2.118643535,3.679869186,,,,
2.761132421,-0.284465546,0.407110856,-0.747400468,,,,,,,,,-0.773924955,0.943592517,-2.119380795,3.672346552,,,,
3.075088281,-0.168606714,-0.537879445,1.546505539,,,,,,,,,-0.81586854,0.864086299,-2.139852402,3.712168394,,,,
3.509292107,-0.192792581,1.261724046,0.14291124,,,,,,,,,-0.806190325,0.881825535,-2.107636981,3.685248491,,,,
2.967290478,-0.708564484,0.141683727,-0.545196801,,,,,,,,,-0.806190325,0.881825535,-2.107636981,3.685248491,,,,
1.805716262,-0.702958485,-1.080124176,-0.921163927,,,,,,,,,-0.997984068,0.851098848,-1.346466186,2.460298885,,,,
3.243159159,-0.658189532,0.845301046,0.68449772,,,,,,,,,-0.997984068,0.851098848,-1.346466186,2.460298885,,,,
2.972785991,-0.797752133,0.095013374,-0.527583472,,,,,,,,,-0.24860878,0.539183529,-0.250774226,3.132975444,,,,
3.096812295,-0.049171099,-0.829051995,2.564193072,,,,,,,,,-2.302843536,1.573681067,-1.17132858,1.062214529,,,,
3.152155796,-0.175921647,-0.95038461,1.060749298,,,,,,,,,-1.59714909,1.960077827,-0.749742859,0.54850596,,,,
2.599435835,-0.042881042,0.155022843,-0.170437507,,,,,,,,,-1.59714909,1.960077827,-0.749742859,0.54850596,,,,
3.103309892,-0.197049642,-1.001710419,0.458649897,,,,,,,,,-1.58248048,2.652962854,-1.010316591,0.555578914,,,,
1.481891143,0.040523094,0.227417487,-0.10144185,,,,,,,,,-1.414513534,2.262174693,-0.053929732,0.069691578,,,,
1.408534017,1.370011085,-1.682167485,3.036799063,,,,,,,,,-0.792442355,0.670750955,1.024390748,0.981001409,,,,
1.408534017,1.370011085,-1.682167485,3.036799063,,,,,,,,,-1.624850815,3.092537395,-0.778728691,0.451402102,,,,
2.721694957,-0.729677684,-0.533015215,-0.463468104,,,,,,,,,-1.624850815,3.092537395,-0.778728691,0.451402102,,,,
3.312000017,-0.231841759,1.090750137,0.142253777,,,,,,,,,-0.957773276,2.485490622,-0.795460554,2.414887782,,,,
1.792518094,-0.965551427,-1.521660224,-1.206322408,,,,,,,,,-0.818896153,0.712044305,1.035828773,0.982288232,,,,
2.717609131,-0.956738536,-0.303626524,-1.358780781,,,,,,,,,-0.818896153,0.712044305,1.035828773,0.982288232,,,,
2.805946895,-0.497553447,-0.450421691,-1.256367201,,,,,,,,,-1.586250678,2.489780627,-1.680877683,1.558196769,,,,
3.35755074,-0.344349611,-0.090314046,0.960711981,,,,,,,,,-1.586250678,2.489780627,-1.680877683,1.558196769,,,,
2.975625938,-0.467652477,0.53058618,-0.757251011,,,,,,,,,-0.702838437,0.913558338,-2.170889716,3.656022721,,,,
3.514008439,-0.351494981,0.937113185,0.507847967,,,,,,,,,-1.390935592,2.164919232,-1.858938146,2.181824135,,,,
0.266188236,1.894964504,0.727407387,-0.705592532,,,,,,,,,-2.284778997,0.909143553,-1.056067616,0.97510322,,,,
0.266188236,1.894964504,0.727407387,-0.705592532,,,,,,,,,-1.66673894,2.312551957,-1.285345121,0.802087043,,,,
0.29594173,3.024020264,-1.178223897,0.848660483,,,,,,,,,-1.390935592,2.164919232,-1.858938146,2.181824135,,,,
